date	Air Bombardment	Artillery	Asphyxiation	Beating or Stabbing	Burned	Chemical	Crushed	Execution	Gun Shot	Mine	Missiles	Other	Refusal to Follow Orders	Resource Outage	Sniper	Stress	Torture	Unspecified	Wounds
2011-08-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.933333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666666666667	0.0	0.0
2011-08-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0769230769231	0.0	0.0
2011-08-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.941176470588	0.0	0.0	0.0	0.0588235294118	0.0	0.0	0.0	0.0	0.0	0.0
2011-08-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.833333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.0
2011-08-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0
2011-08-31	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011-09-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0
2011-09-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.0	0.0	0.04	0.0	0.04	0.0	0.04	0.0	0.0
2011-09-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.125	0.0	0.0
2011-09-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294117647059	0.0	0.0
2011-09-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.916666666667	0.0	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0	0.0	0.0
2011-09-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.846153846154	0.0	0.0	0.0	0.153846153846	0.0	0.0	0.0	0.0	0.0	0.0
2011-09-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.854166666667	0.0	0.0	0.0	0.104166666667	0.0	0.0	0.0	0.0416666666667	0.0	0.0
2011-09-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.3125	0.0	0.0	0.0	0.3125	0.0	0.0
2011-09-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.354838709677	0.0	0.0	0.0	0.612903225806	0.0	0.0322580645161	0.0	0.0	0.0	0.0
2011-09-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615384615	0.0	0.807692307692	0.0	0.0	0.0	0.0384615384615	0.0	0.0	0.0	0.115384615385	0.0	0.0
2011-09-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.823529411765	0.0	0.0	0.0	0.0	0.0	0.0588235294118	0.0	0.117647058824	0.0	0.0
2011-09-12	0.0	0.0434782608696	0.0	0.0	0.0	0.0	0.0	0.0	0.913043478261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0434782608696	0.0	0.0
2011-09-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.909090909091	0.0	0.0	0.0	0.0909090909091	0.0	0.0	0.0	0.0	0.0	0.0
2011-09-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.866666666667	0.0	0.0	0.0	0.133333333333	0.0	0.0	0.0	0.0	0.0	0.0
2011-09-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.866666666667	0.0	0.0	0.0	0.0666666666667	0.0	0.0	0.0	0.0666666666667	0.0	0.0
2011-09-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.826923076923	0.0	0.0	0.0	0.0384615384615	0.0	0.0	0.0	0.134615384615	0.0	0.0
2011-09-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011-09-18	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.0	0.0	0.166666666667	0.0	0.166666666667	0.0	0.333333333333	0.0	0.0
2011-09-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.714285714286	0.0	0.0	0.0	0.285714285714	0.0	0.0	0.0	0.0	0.0	0.0
2011-09-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0
2011-09-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.785714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.214285714286	0.0	0.0
2011-09-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	0.142857142857	0.0	0.142857142857	0.0	0.285714285714	0.0	0.0
2011-09-23	0.0	0.0740740740741	0.0	0.0	0.0	0.0	0.0	0.0	0.814814814815	0.0	0.0	0.0	0.037037037037	0.0	0.037037037037	0.0	0.037037037037	0.0	0.0
2011-09-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.1	0.0	0.2	0.0	0.0	0.0	0.0
2011-09-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	0.142857142857	0.0	0.0
2011-09-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.25	0.0	0.0
2011-09-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.928571428571	0.0	0.0	0.0	0.0714285714286	0.0	0.0	0.0	0.0	0.0	0.0
2011-09-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.0	0.0	0.0	0.2	0.0	0.04	0.0	0.08	0.0	0.0
2011-09-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.714285714286	0.0	0.0	0.0	0.285714285714	0.0	0.0	0.0	0.0	0.0	0.0
2011-09-30	0.0	0.0526315789474	0.0	0.0	0.0	0.0	0.0	0.0	0.894736842105	0.0	0.0	0.0	0.0526315789474	0.0	0.0	0.0	0.0	0.0	0.0
2011-10-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8125	0.0	0.0	0.0	0.0625	0.0	0.125	0.0	0.0	0.0	0.0
2011-10-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.692307692308	0.0	0.0	0.0	0.153846153846	0.0	0.0	0.0	0.153846153846	0.0	0.0
2011-10-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2011-10-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.538461538462	0.0	0.0	0.0	0.0	0.0	0.153846153846	0.0	0.307692307692	0.0	0.0
2011-10-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.0	0.0555555555556	0.0	0.222222222222	0.0	0.0555555555556
2011-10-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.1	0.0	0.0
2011-10-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.869565217391	0.0	0.0	0.0	0.0	0.0	0.0869565217391	0.0	0.0434782608696	0.0	0.0
2011-10-08	0.0	0.0	0.105263157895	0.0	0.0	0.0	0.0	0.0	0.736842105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.157894736842	0.0	0.0
2011-10-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.0555555555556	0.0	0.0	0.0	0.166666666667	0.0	0.0
2011-10-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0
2011-10-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.833333333333	0.0	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0833333333333	0.0	0.0
2011-10-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011-10-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.933333333333	0.0	0.0	0.0	0.0666666666667	0.0	0.0	0.0	0.0	0.0	0.0
2011-10-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0
2011-10-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0
2011-10-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.916666666667	0.0	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0	0.0	0.0
2011-10-17	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.85	0.0	0.0	0.0	0.025	0.0	0.025	0.0	0.075	0.0	0.0
2011-10-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011-10-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011-10-20	0.0	0.157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.631578947368	0.0	0.0	0.0	0.210526315789	0.0	0.0	0.0	0.0	0.0	0.0
2011-10-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0357142857143	0.0	0.857142857143	0.0	0.0	0.0	0.0357142857143	0.0	0.0357142857143	0.0	0.0357142857143	0.0	0.0
2011-10-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.739130434783	0.0	0.0	0.0	0.130434782609	0.0	0.0434782608696	0.0	0.0	0.0	0.0869565217391
2011-10-23	0.0	0.130434782609	0.0	0.0	0.0	0.0	0.0	0.0	0.565217391304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.304347826087	0.0	0.0
2011-10-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727272727273	0.0	0.0	0.0	0.0909090909091	0.0	0.0454545454545	0.0	0.136363636364	0.0	0.0
2011-10-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.666666666667	0.0	0.0
2011-10-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.913043478261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0869565217391	0.0	0.0
2011-10-27	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0
2011-10-28	0.0	0.027027027027	0.0	0.0	0.0	0.0	0.0	0.0	0.905405405405	0.0	0.0	0.0	0.027027027027	0.0	0.027027027027	0.0	0.0	0.0	0.0135135135135
2011-10-29	0.0	0.037037037037	0.0	0.0	0.0	0.0	0.0	0.0	0.740740740741	0.0	0.0	0.0	0.111111111111	0.0	0.037037037037	0.0	0.0740740740741	0.0	0.0
2011-10-30	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.25	0.0	0.0
2011-10-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.166666666667	0.0	0.25	0.0	0.0	0.0833333333333	0.0
2011-11-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125
2011-11-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0
2011-11-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.896551724138	0.0	0.0	0.0	0.0689655172414	0.0	0.0	0.0	0.0344827586207	0.0	0.0
2011-11-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.851851851852	0.0	0.0	0.0	0.037037037037	0.0	0.037037037037	0.0	0.0740740740741	0.0	0.0
2011-11-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.755555555556	0.0	0.0	0.0	0.0666666666667	0.0	0.0444444444444	0.0	0.111111111111	0.0	0.0222222222222
2011-11-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207	0.0	0.793103448276	0.0	0.0	0.0	0.0	0.0	0.103448275862	0.0	0.0689655172414	0.0	0.0
2011-11-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.909090909091	0.0	0.0	0.0	0.0	0.0	0.0909090909091	0.0	0.0	0.0	0.0
2011-11-08	0.0	0.047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.761904761905	0.0	0.0	0.0	0.047619047619	0.0	0.0	0.0	0.142857142857	0.0	0.0
2011-11-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.05
2011-11-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.789473684211	0.0	0.0	0.0	0.0526315789474	0.0	0.105263157895	0.0	0.0526315789474	0.0	0.0
2011-11-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.142857142857	0.0	0.0	0.0	0.0571428571429	0.0	0.0
2011-11-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.1	0.0	0.05	0.0	0.15	0.0	0.0
2011-11-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.535714285714	0.0	0.0	0.0	0.0	0.0	0.321428571429	0.0	0.142857142857	0.0	0.0
2011-11-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80487804878	0.0	0.0	0.0	0.0487804878049	0.0	0.0243902439024	0.0	0.121951219512	0.0	0.0
2011-11-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.863636363636	0.0	0.0	0.0	0.0454545454545	0.0	0.0	0.0	0.0909090909091	0.0	0.0
2011-11-16	0.0	0.037037037037	0.0	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.185185185185	0.0	0.111111111111	0.0	0.148148148148	0.0	0.0740740740741
2011-11-17	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0
2011-11-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.0	0.0	0.08	0.0	0.04	0.0	0.0	0.0	0.0
2011-11-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.904761904762	0.0	0.0	0.0	0.047619047619	0.0	0.0	0.0	0.0	0.0	0.047619047619
2011-11-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	0.0714285714286	0.0	0.0	0.0	0.5	0.0	0.0
2011-11-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0357142857143	0.0	0.0357142857143	0.0	0.178571428571	0.0	0.0
2011-11-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.897435897436	0.0	0.0	0.0	0.025641025641	0.0	0.0512820512821	0.0	0.025641025641	0.0	0.0
2011-11-23	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.36	0.04	0.0	0.0	0.12	0.0	0.0	0.0	0.2	0.0	0.04
2011-11-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0277777777778	0.0	0.638888888889	0.0	0.0	0.0	0.166666666667	0.0	0.0277777777778	0.0	0.0555555555556	0.0	0.0833333333333
2011-11-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.884615384615	0.0	0.0	0.0	0.0384615384615	0.0	0.0	0.0	0.0384615384615	0.0	0.0384615384615
2011-11-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.789473684211	0.0	0.0	0.0	0.0526315789474	0.0	0.0	0.0	0.105263157895	0.0	0.0526315789474
2011-11-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0238095238095	0.0	0.261904761905	0.0	0.047619047619	0.0	0.0
2011-11-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0
2011-11-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0
2011-11-30	0.0	0.0	0.0	0.0357142857143	0.0357142857143	0.0	0.0	0.0	0.821428571429	0.0	0.0	0.0	0.0357142857143	0.0	0.0	0.0	0.0357142857143	0.0	0.0357142857143
2011-12-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.944444444444	0.0	0.0	0.0	0.0555555555556	0.0	0.0	0.0	0.0	0.0	0.0
2011-12-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.809523809524	0.0	0.0	0.0	0.047619047619	0.0	0.047619047619	0.0	0.0952380952381	0.0	0.0
2011-12-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.851851851852	0.0	0.0	0.0	0.037037037037	0.0	0.037037037037	0.0	0.0740740740741	0.0	0.0
2011-12-04	0.0	0.0294117647059	0.0	0.0	0.176470588235	0.0	0.0	0.0	0.676470588235	0.0	0.0	0.0	0.0294117647059	0.0	0.0	0.0	0.0882352941176	0.0	0.0
2011-12-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.205882352941	0.0294117647059	0.0
2011-12-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.733333333333	0.0	0.0	0.0	0.0666666666667	0.0	0.0	0.0	0.2	0.0	0.0
2011-12-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.125	0.0	0.0
2011-12-08	0.0	0.0333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.766666666667	0.0	0.0	0.0	0.133333333333	0.0	0.0	0.0	0.0666666666667	0.0	0.0
2011-12-09	0.0	0.0212765957447	0.0	0.0	0.0	0.0	0.0	0.0	0.914893617021	0.0	0.0	0.0	0.0212765957447	0.0212765957447	0.0212765957447	0.0	0.0	0.0	0.0
2011-12-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.578947368421	0.0	0.0	0.0	0.157894736842	0.0	0.0	0.0	0.263157894737	0.0	0.0
2011-12-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0714285714286	0.0	0.0	0.0	0.178571428571	0.0	0.0
2011-12-12	0.0	0.047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.857142857143	0.0	0.0	0.0	0.0	0.0	0.047619047619	0.0	0.047619047619	0.0	0.0
2011-12-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.05	0.0	0.0
2011-12-14	0.0	0.0	0.0	0.0	0.027027027027	0.0	0.0	0.0	0.702702702703	0.0	0.0	0.0	0.0540540540541	0.027027027027	0.0540540540541	0.0	0.0540540540541	0.0	0.0810810810811
2011-12-15	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0833333333333	0.0	0.0833333333333	0.0	0.333333333333	0.0	0.0
2011-12-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.736842105263	0.0	0.0	0.0	0.0526315789474	0.0526315789474	0.105263157895	0.0	0.0	0.0	0.0526315789474
2011-12-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.828571428571	0.0	0.0	0.0	0.0857142857143	0.0	0.0571428571429	0.0	0.0285714285714	0.0	0.0
2011-12-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.814814814815	0.0	0.0	0.0	0.0740740740741	0.0	0.0	0.0	0.0740740740741	0.0	0.037037037037
2011-12-19	0.0	0.0588235294118	0.0	0.0	0.00840336134454	0.0	0.0	0.0	0.327731092437	0.0	0.0	0.0	0.596638655462	0.0	0.0	0.0	0.00840336134454	0.0	0.0
2011-12-20	0.0	0.118055555556	0.0	0.0	0.0	0.0	0.0	0.0	0.451388888889	0.0	0.0	0.0	0.423611111111	0.0	0.00694444444444	0.0	0.0	0.0	0.0
2011-12-21	0.0	0.157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.684210526316	0.0	0.0	0.0	0.0789473684211	0.0263157894737	0.0	0.0	0.0526315789474	0.0	0.0
2011-12-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.652173913043	0.0	0.0	0.0	0.0869565217391	0.0	0.0217391304348	0.0	0.239130434783	0.0	0.0
2011-12-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.878787878788	0.0	0.0	0.0	0.0	0.0	0.030303030303	0.0	0.0909090909091	0.0	0.0
2011-12-24	0.0	0.0967741935484	0.0	0.0	0.0	0.0	0.0	0.0	0.58064516129	0.0	0.0	0.0	0.0645161290323	0.0	0.0	0.0	0.258064516129	0.0	0.0
2011-12-25	0.0	0.214285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.142857142857	0.0	0.0	0.0	0.0	0.0	0.142857142857
2011-12-26	0.0	0.42	0.0	0.02	0.0	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.04	0.02	0.04	0.0	0.0	0.0	0.0
2011-12-27	0.0	0.0263157894737	0.0	0.0	0.0	0.0	0.0	0.0	0.868421052632	0.0	0.0	0.0	0.0263157894737	0.0	0.0	0.0	0.0789473684211	0.0	0.0
2011-12-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.730769230769	0.0	0.0	0.0	0.115384615385	0.0	0.0	0.0	0.0384615384615	0.0	0.115384615385
2011-12-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.904761904762	0.0	0.0	0.0	0.047619047619	0.0	0.0238095238095	0.0	0.0	0.0	0.0238095238095
2011-12-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.916666666667	0.0	0.0	0.0	0.0	0.0	0.0277777777778	0.0	0.0	0.0	0.0555555555556
2011-12-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.166666666667	0.0555555555556	0.0	0.0	0.111111111111	0.0	0.0
2012-01-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.714285714286	0.0	0.0	0.0	0.142857142857	0.0714285714286	0.0714285714286	0.0	0.0	0.0	0.0
2012-01-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.791666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.208333333333	0.0	0.0
2012-01-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.818181818182	0.0	0.0	0.0	0.0454545454545	0.0	0.0	0.0	0.0454545454545	0.0	0.0909090909091
2012-01-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727272727273	0.0	0.0	0.0	0.0454545454545	0.0	0.0909090909091	0.0	0.136363636364	0.0	0.0
2012-01-05	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.0	0.78125	0.0	0.0	0.0	0.09375	0.0	0.03125	0.0	0.0625	0.0	0.0
2012-01-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.939393939394	0.0	0.0	0.0	0.030303030303	0.0	0.0	0.0	0.030303030303	0.0	0.0
2012-01-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.863636363636	0.0	0.0	0.0	0.0454545454545	0.0	0.0454545454545	0.0	0.0454545454545	0.0	0.0
2012-01-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.681818181818	0.0	0.0	0.0	0.0454545454545	0.0	0.136363636364	0.0	0.0909090909091	0.0	0.0454545454545
2012-01-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.166666666667	0.0	0.0	0.0	0.0555555555556	0.0	0.111111111111
2012-01-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.175	0.0	0.025
2012-01-11	0.0	0.0769230769231	0.0	0.0	0.0	0.0	0.0	0.0	0.538461538462	0.0	0.0	0.0	0.115384615385	0.0384615384615	0.0	0.0	0.153846153846	0.0	0.0769230769231
2012-01-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.814814814815	0.0	0.0	0.0	0.037037037037	0.0	0.0740740740741	0.0	0.0740740740741	0.0	0.0
2012-01-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.705882352941	0.0	0.0	0.0	0.235294117647	0.0	0.0	0.0	0.0	0.0	0.0588235294118
2012-01-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0
2012-01-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.846153846154	0.0	0.0	0.0	0.0769230769231	0.0	0.0	0.0	0.0384615384615	0.0	0.0384615384615
2012-01-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.642857142857	0.0	0.0	0.0	0.0714285714286	0.0	0.0714285714286	0.0	0.214285714286	0.0	0.0
2012-01-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.787878787879	0.0	0.0	0.0	0.030303030303	0.0	0.0909090909091	0.0	0.0909090909091	0.0	0.0
2012-01-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.636363636364	0.0	0.0	0.0	0.272727272727	0.0	0.0454545454545	0.0	0.0454545454545	0.0	0.0
2012-01-19	0.0	0.0384615384615	0.0	0.0	0.0	0.0	0.0	0.0	0.769230769231	0.0	0.0	0.0	0.153846153846	0.0	0.0384615384615	0.0	0.0	0.0	0.0
2012-01-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.869565217391	0.0	0.0	0.0	0.0434782608696	0.0	0.0434782608696	0.0	0.0	0.0	0.0434782608696
2012-01-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.864077669903	0.0	0.0	0.0	0.0194174757282	0.0	0.0582524271845	0.0	0.0582524271845	0.0	0.0
2012-01-22	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.6875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
